Transaction_ID,Date,Customer_ID,Customer_Segment,Region,Country,Product_Category,Product_Name,Units_Sold,Unit_Price,Revenue,Cost,Profit,Payment_Method,Invoice_Status,Discount_Applied (%),Tax (%),Net_Profit,Sales_Rep
TXN00654,04-11-2023,CUST5568,SMB,East,Germany,Furniture,Table,17,261.16,4439.72,3020.48,1419.24,Credit Card,Pending,9.42,14.19,1103.13,Charlie
TXN00655,10-10-2023,CUST8714,Enterprise,West,Germany,Electronics,Laptop,4,342.61,1370.44,894.66,475.78,UPI,Pending,14.12,8.04,375.75,Diana
TXN00656,22-12-2023,CUST9080,Enterprise,South,India,Electronics,Smartphone,13,262.19,3408.47,2153.17,1255.3,Net Banking,Pending,10.38,8.87,1025.21,Frank
TXN00657,19-06-2023,CUST8372,Consumer,North,UK,Office Supplies,Notebook,13,298.52,3880.76,2432.33,1448.43,Cash,Pending,3.5,17.83,1148.52,Bob
TXN00658,27-06-2023,CUST3289,SMB,East,India,Furniture,Desk,11,150.27,1652.97,1201.94,451.03,Cash,Pending,11.79,12.28,349,Eve
TXN00659,17-04-2023,CUST9655,SMB,North,UK,Furniture,Table,11,132.45,1456.95,902.84,554.11,Wallet,Overdue,9.38,11.56,444.09,Charlie
TXN00660,28-02-2023,CUST6890,Corporate,West,UK,Electronics,Smartphone,7,217.85,1524.95,1119.32,405.63,Wallet,Paid,16.5,11.31,300.39,Bob
TXN00661,20-06-2023,CUST5019,SMB,North,India,Furniture,Desk,8,227.49,1819.92,1194.6,625.32,Wallet,Paid,2.97,12.21,532.66,Alice
TXN00662,18-04-2023,CUST2986,Corporate,East,USA,Office Supplies,Notebook,1,235.45,235.45,154.93,80.52,Net Banking,Paid,17.93,7.74,60.97,Eve
TXN00663,30-03-2023,CUST5284,Consumer,South,USA,Electronics,Laptop,18,325.93,5866.74,4117.85,1748.89,Net Banking,Overdue,11.15,8.33,1424.45,Eve
TXN00664,17-08-2023,CUST8338,SMB,North,USA,Electronics,Laptop,3,341.72,1025.16,768.02,257.14,Cash,Overdue,5.81,17.79,199.11,Diana
TXN00665,02-03-2023,CUST4218,Corporate,North,USA,Furniture,Chair,14,451.71,6323.94,4851.91,1472.03,Credit Card,Overdue,16.66,14.08,1054.06,Alice
TXN00666,12-10-2023,CUST7468,Corporate,East,Germany,Office Supplies,Pen,16,205.14,3282.24,2458.89,823.35,UPI,Pending,10.88,5.1,696.35,Charlie
TXN00667,21-02-2023,CUST5001,Consumer,West,UK,Office Supplies,Pen,13,342.54,4453.02,3234.09,1218.93,Cash,Overdue,17.68,17.13,831.54,Frank
TXN00668,08-07-2023,CUST7806,Corporate,West,USA,Electronics,Tablet,1,426.66,426.66,283.24,143.42,Wallet,Pending,19.43,8.59,105.63,Frank
TXN00669,02-05-2023,CUST8961,Consumer,West,UK,Furniture,Desk,1,465.92,465.92,396.53,69.39,Cash,Paid,0.45,6.47,64.61,Bob
TXN00670,03-03-2023,CUST1798,Enterprise,South,Germany,Electronics,Laptop,9,37.63,338.67,240.73,97.94,Credit Card,Pending,11.21,14.47,74.38,Frank
TXN00671,14-08-2023,CUST6873,Enterprise,North,India,Furniture,Cabinet,16,51.48,823.68,523.68,300,Net Banking,Paid,16.81,14.12,214.33,Diana
TXN00672,13-03-2023,CUST6640,Consumer,North,India,Furniture,Cabinet,14,214.77,3006.78,2479.16,527.62,Cash,Pending,9.18,8.1,440.37,Diana
TXN00673,16-12-2023,CUST6969,Corporate,West,Germany,Electronics,Tablet,5,230.3,1151.5,756.06,395.44,Cash,Pending,11.47,15.68,295.19,Frank
TXN00674,21-12-2023,CUST4872,SMB,East,India,Office Supplies,Envelope,8,37.03,296.24,250.68,45.56,UPI,Overdue,19.03,13.09,32.06,Alice
TXN00675,10-01-2023,CUST4663,Enterprise,West,USA,Office Supplies,Envelope,11,459.16,5050.76,4099.44,951.32,Net Banking,Paid,14.4,13.79,702.03,Charlie
TXN00676,30-09-2023,CUST5088,Consumer,West,Germany,Furniture,Chair,1,46.35,46.35,30.48,15.87,Cash,Overdue,17,17.97,10.81,Alice
TXN00677,05-12-2023,CUST2461,Consumer,West,UK,Furniture,Chair,5,159.24,796.2,519.77,276.43,UPI,Paid,6.25,16.89,215.38,Eve
TXN00678,19-08-2023,CUST7142,Enterprise,East,USA,Electronics,Tablet,14,163.46,2288.44,1495.84,792.6,Credit Card,Pending,9.46,5.51,678.08,Eve
TXN00679,24-05-2023,CUST1656,Consumer,West,UK,Electronics,Smartphone,8,341.43,2731.44,1714.47,1016.97,Net Banking,Overdue,6.95,13.85,815.23,Diana
TXN00680,29-07-2023,CUST6041,Consumer,East,UK,Electronics,Smartphone,2,444.32,888.64,756.55,132.09,Net Banking,Overdue,18.44,6.36,100.88,Eve
TXN00681,23-02-2023,CUST3520,Consumer,West,India,Furniture,Cabinet,5,90.71,453.55,365.9,87.65,Wallet,Paid,6.39,12.69,71.64,Bob
TXN00682,02-09-2023,CUST5218,Corporate,East,India,Office Supplies,Pen,17,103.03,1751.51,1108.8,642.71,Cash,Paid,12.85,5.5,529.32,Eve
TXN00683,10-03-2023,CUST5637,Consumer,South,India,Office Supplies,Envelope,2,419.53,839.06,607.94,231.12,Cash,Paid,3.49,9.19,202.56,Charlie
TXN00684,29-07-2023,CUST6539,Corporate,South,UK,Electronics,Smartphone,5,46.05,230.25,141.84,88.41,Net Banking,Overdue,10.6,12.99,68.77,Charlie
TXN00685,15-12-2023,CUST9733,SMB,South,UK,Office Supplies,Pen,6,362.31,2173.86,1675.73,498.13,Wallet,Paid,2.83,16.47,404.31,Charlie
TXN00686,23-05-2023,CUST7112,Consumer,East,UK,Electronics,Laptop,16,178.55,2856.8,1951.7,905.1,Credit Card,Paid,15.02,13.38,666.24,Frank
TXN00687,14-04-2023,CUST4523,SMB,West,UK,Office Supplies,Notebook,4,244.96,979.84,592.56,387.28,Credit Card,Paid,6.53,10.68,323.33,Frank
TXN00688,06-11-2023,CUST9009,Enterprise,East,India,Office Supplies,Stapler,6,461.93,2771.58,2017.07,754.51,Cash,Overdue,11.08,17.1,556.18,Frank
TXN00689,09-02-2023,CUST2573,Enterprise,East,UK,Electronics,Tablet,19,275.77,5239.63,3972.88,1266.75,Wallet,Overdue,0.02,15.53,1069.81,Frank
TXN00690,02-09-2023,CUST4540,Corporate,East,UK,Furniture,Desk,16,340.36,5445.76,3485.51,1960.25,Net Banking,Pending,11.99,7.23,1600.48,Diana
TXN00691,08-07-2023,CUST6697,Corporate,North,Germany,Electronics,Smartwatch,9,409.52,3685.68,3194.73,490.95,Credit Card,Pending,14.97,8.41,382.35,Eve
TXN00692,18-01-2023,CUST6189,Corporate,West,Germany,Office Supplies,Envelope,8,292.81,2342.48,2063.43,279.05,Cash,Paid,19.65,11.86,197.62,Frank
TXN00693,24-02-2023,CUST9494,SMB,South,USA,Electronics,Laptop,1,156.29,156.29,137.09,19.2,Net Banking,Overdue,14.99,13.2,14.17,Frank
TXN00694,12-06-2023,CUST1684,Consumer,South,USA,Furniture,Desk,4,440.81,1763.24,1064.83,698.41,Net Banking,Pending,18.48,5.32,539.05,Alice
TXN00695,02-02-2023,CUST5355,Corporate,East,UK,Electronics,Tablet,6,429.35,2576.1,2071.89,504.21,Credit Card,Overdue,2.46,17.82,404.17,Eve
TXN00696,24-06-2023,CUST9011,Consumer,North,UK,Furniture,Table,12,423.76,5085.12,3416.02,1669.1,Credit Card,Overdue,2.07,10.61,1461.12,Eve
TXN00697,28-02-2023,CUST4424,SMB,North,UK,Office Supplies,Stapler,18,196.76,3541.68,2562.6,979.08,UPI,Pending,9.03,16.14,746.92,Charlie
TXN00698,24-09-2023,CUST5412,Enterprise,North,Germany,Electronics,Smartwatch,18,408.67,7356.06,4492.57,2863.49,Cash,Overdue,13.24,7.7,2293.07,Frank
TXN00699,03-03-2023,CUST6520,Corporate,South,India,Furniture,Cabinet,13,42.95,558.35,412.85,145.5,Cash,Overdue,17.33,5.43,113.75,Eve
TXN00700,13-06-2023,CUST4037,Corporate,North,UK,Office Supplies,Envelope,8,261.03,2088.24,1337.67,750.57,UPI,Overdue,4.63,6.77,667.36,Charlie
TXN00701,11-08-2023,CUST1745,Consumer,West,Germany,Electronics,Laptop,12,104.92,1259.04,886.05,372.99,Credit Card,Overdue,11.99,15.09,278.73,Alice
TXN00702,23-10-2023,CUST6008,Corporate,East,USA,Electronics,Laptop,16,199.65,3194.4,2536.89,657.51,Wallet,Pending,1.08,10.94,579.25,Alice
TXN00703,04-08-2023,CUST2115,SMB,East,India,Furniture,Cabinet,16,198.06,3168.96,2799.74,369.22,Cash,Pending,3.01,11.55,316.75,Charlie
TXN00704,22-06-2023,CUST7645,SMB,West,UK,Electronics,Laptop,9,205.56,1850.04,1340.6,509.44,Net Banking,Pending,6.49,15.16,404.16,Eve
TXN00705,07-05-2023,CUST9107,Consumer,East,India,Electronics,Tablet,15,404.78,6071.7,4861.94,1209.76,Net Banking,Overdue,8.64,13.84,952.27,Alice
TXN00706,06-04-2023,CUST9904,Consumer,South,UK,Electronics,Tablet,6,327.44,1964.64,1598.47,366.17,Wallet,Overdue,18.81,8.39,272.35,Alice
TXN00707,04-06-2023,CUST1756,SMB,West,India,Furniture,Desk,5,168.83,844.15,754.02,90.13,Credit Card,Overdue,2.26,9.57,79.66,Eve
TXN00708,26-07-2023,CUST9655,Enterprise,East,Germany,Furniture,Table,9,112.67,1014.03,652.56,361.47,Wallet,Paid,12.5,14.48,270.49,Charlie
TXN00709,06-06-2023,CUST2793,Enterprise,East,UK,Furniture,Cabinet,15,38,570,494.84,75.16,UPI,Overdue,16.63,6.95,58.31,Bob
TXN00710,09-07-2023,CUST7854,Enterprise,North,Germany,Office Supplies,Envelope,12,25.18,302.16,206.21,95.95,Cash,Pending,18.72,8.04,71.72,Frank
TXN00711,25-04-2023,CUST6789,SMB,East,USA,Office Supplies,Stapler,17,461.65,7848.05,6492.23,1355.82,UPI,Paid,14.18,7.6,1075.13,Eve
TXN00712,01-04-2023,CUST7554,Enterprise,West,Germany,Furniture,Chair,3,155.86,467.58,373.1,94.48,Credit Card,Pending,4.57,8.56,82.44,Bob
TXN00713,27-06-2023,CUST9104,Corporate,South,UK,Office Supplies,Envelope,18,61.2,1101.6,898.99,202.61,UPI,Overdue,1.92,16.99,164.96,Alice
TXN00714,06-10-2023,CUST8607,Enterprise,West,Germany,Electronics,Laptop,2,421.31,842.62,618.86,223.76,Cash,Overdue,10.44,10.22,179.92,Bob
TXN00715,31-01-2023,CUST2673,Enterprise,North,USA,Furniture,Cabinet,3,174.87,524.61,407.49,117.12,Credit Card,Overdue,8.12,15.74,90.67,Eve
TXN00716,05-05-2023,CUST8238,Corporate,East,Germany,Furniture,Cabinet,10,399.01,3990.1,3440.76,549.34,Cash,Pending,15.54,8.5,424.53,Frank
TXN00717,10-01-2023,CUST3970,Enterprise,East,India,Electronics,Smartwatch,18,445.05,8010.9,5052.31,2958.59,Credit Card,Pending,16.12,8.53,2269.98,Alice
TXN00718,17-03-2023,CUST2525,Consumer,East,India,Electronics,Smartwatch,12,329.72,3956.64,3292.48,664.16,Net Banking,Pending,3.66,13.36,554.37,Frank
TXN00719,22-10-2023,CUST4395,Enterprise,West,USA,Office Supplies,Stapler,5,85.04,425.2,256.38,168.82,Credit Card,Paid,4.19,8.13,148.6,Charlie
TXN00720,17-10-2023,CUST6024,Corporate,South,India,Office Supplies,Stapler,9,132.48,1192.32,933.42,258.9,UPI,Overdue,18.62,17.37,174.1,Charlie
TXN00721,17-01-2023,CUST5027,Consumer,South,Germany,Electronics,Smartwatch,4,333.76,1335.04,1181.75,153.29,UPI,Pending,17.25,10.76,113.2,Frank
TXN00722,09-08-2023,CUST2285,Corporate,East,Germany,Electronics,Tablet,10,103.62,1036.2,758.73,277.47,Credit Card,Overdue,16.15,14.92,197.95,Alice
TXN00723,13-03-2023,CUST7890,Enterprise,West,UK,Furniture,Cabinet,4,373.73,1494.92,1242.46,252.46,UPI,Pending,19.47,13.62,175.62,Frank
TXN00724,20-11-2023,CUST1065,SMB,North,Germany,Office Supplies,Envelope,16,152.09,2433.44,1919.18,514.26,Net Banking,Overdue,13.1,8.68,408.1,Frank
TXN00725,03-05-2023,CUST8032,Consumer,West,UK,Furniture,Chair,12,308.2,3698.4,3296.28,402.12,Cash,Pending,1.27,10.15,356.72,Alice
TXN00726,03-04-2023,CUST2434,Corporate,West,USA,Electronics,Laptop,19,27.74,527.06,403.38,123.68,Cash,Pending,2.29,8.97,110.01,Charlie
TXN00727,15-11-2023,CUST7065,Consumer,West,Germany,Office Supplies,Envelope,19,98.81,1877.39,1527.45,349.94,Wallet,Pending,8.05,15.18,272.93,Eve
TXN00728,19-01-2023,CUST2249,Consumer,East,India,Electronics,Smartphone,15,54.71,820.65,497.19,323.46,Net Banking,Pending,8.72,7.53,273.02,Diana
TXN00729,28-01-2023,CUST8953,Corporate,West,UK,Office Supplies,Stapler,6,491.37,2948.22,1944.08,1004.14,Net Banking,Paid,1.13,16.29,831.07,Alice
TXN00730,23-08-2023,CUST6202,Consumer,North,USA,Electronics,Smartwatch,7,110.31,772.17,540.86,231.31,Wallet,Pending,0.39,6.76,214.83,Bob
TXN00731,20-10-2023,CUST2233,Corporate,South,India,Furniture,Desk,8,341.88,2735.04,1878.63,856.41,Net Banking,Pending,0.06,17.1,709.54,Eve
TXN00732,13-01-2023,CUST1740,Corporate,South,India,Electronics,Tablet,2,438.72,877.44,739.9,137.54,Cash,Paid,11.16,9.93,110.06,Diana
TXN00733,09-10-2023,CUST3770,Corporate,East,Germany,Electronics,Laptop,2,57.83,115.66,100.55,15.11,Credit Card,Pending,11.03,9.67,12.14,Charlie
TXN00734,01-12-2023,CUST5858,Corporate,West,UK,Electronics,Tablet,5,59.86,299.3,183.99,115.31,Net Banking,Paid,6.56,13.59,93.1,Bob
TXN00735,14-11-2023,CUST6828,SMB,North,India,Electronics,Tablet,3,400.92,1202.76,1054.14,148.62,Wallet,Pending,0.21,13.1,128.88,Alice
TXN00736,03-06-2023,CUST2151,Consumer,West,USA,Office Supplies,Stapler,12,20.77,249.24,210.62,38.62,UPI,Overdue,12.1,11.24,30.13,Alice
TXN00737,23-11-2023,CUST4955,Corporate,South,USA,Office Supplies,Stapler,10,443.99,4439.9,3528.69,911.21,UPI,Overdue,0.67,6.83,843.29,Eve
TXN00738,19-12-2023,CUST8073,Consumer,West,India,Office Supplies,Envelope,19,171.4,3256.6,2528.22,728.38,Net Banking,Paid,8.83,5.23,629.33,Eve
TXN00739,12-09-2023,CUST8252,Corporate,West,USA,Electronics,Smartphone,12,416.79,5001.48,4435.51,565.97,UPI,Pending,16.57,15.25,400.18,Alice
TXN00740,09-07-2023,CUST6759,Corporate,East,India,Electronics,Smartwatch,6,496.65,2979.9,2465.84,514.06,Net Banking,Overdue,12.33,17.82,370.37,Bob
TXN00741,21-05-2023,CUST4897,Corporate,East,USA,Office Supplies,Stapler,12,39.02,468.24,295.75,172.49,Credit Card,Pending,6.82,12.07,141.33,Eve
TXN00742,04-04-2023,CUST6492,SMB,North,Germany,Electronics,Smartwatch,8,237.65,1901.2,1565.28,335.92,Cash,Pending,2.53,12.36,286.95,Eve
TXN00743,17-09-2023,CUST9775,Enterprise,East,India,Furniture,Chair,11,90.18,991.98,632.36,359.62,UPI,Paid,17.6,5.59,279.76,Frank
TXN00744,18-04-2023,CUST5513,Enterprise,North,USA,Office Supplies,Envelope,9,249.95,2249.55,1864.36,385.19,Net Banking,Overdue,17.84,11.12,281.28,Charlie
TXN00745,11-12-2023,CUST6880,Enterprise,West,India,Furniture,Chair,4,384.17,1536.68,1128.23,408.45,Wallet,Paid,12.37,6.47,334.77,Alice
TXN00746,09-08-2023,CUST4038,Corporate,North,UK,Furniture,Cabinet,18,200.19,3603.42,2346.65,1256.77,Net Banking,Overdue,3.21,9.43,1101.72,Eve
TXN00747,14-02-2023,CUST6591,SMB,East,Germany,Electronics,Laptop,12,354.52,4254.24,2924.56,1329.68,Wallet,Overdue,19.12,14.97,914.45,Charlie
TXN00748,24-03-2023,CUST9562,Consumer,West,UK,Furniture,Desk,16,478.85,7661.6,5743.98,1917.62,UPI,Overdue,11.67,12,1490.57,Eve
TXN00749,14-05-2023,CUST2414,Consumer,North,USA,Office Supplies,Envelope,6,266.41,1598.46,1124.07,474.39,Wallet,Overdue,15.45,14.9,341.33,Bob
TXN00750,04-11-2023,CUST3815,SMB,West,India,Office Supplies,Envelope,5,241.85,1209.25,954.24,255.01,UPI,Overdue,8.38,15.18,198.17,Charlie
TXN00751,05-01-2023,CUST1588,Enterprise,West,India,Electronics,Tablet,11,32.67,359.37,244.33,115.04,Wallet,Pending,3.84,9.34,100.29,Charlie
TXN00752,31-07-2023,CUST4822,SMB,South,UK,Electronics,Smartphone,9,276.03,2484.27,1684.38,799.89,Wallet,Pending,5.23,17.8,623.12,Frank
TXN00753,21-03-2023,CUST1081,SMB,East,Germany,Electronics,Tablet,19,226.36,4300.84,3799.77,501.07,Credit Card,Pending,7.64,17.44,382.08,Eve
TXN00754,03-08-2023,CUST2758,Enterprise,North,USA,Office Supplies,Notebook,7,161.34,1129.38,884.76,244.62,Net Banking,Pending,1.91,5.29,227.25,Diana
TXN00755,28-10-2023,CUST8871,Enterprise,East,India,Furniture,Table,1,393.16,393.16,254.25,138.91,Cash,Pending,9.8,6.44,117.23,Diana
TXN00756,13-01-2023,CUST5267,Consumer,East,Germany,Electronics,Smartphone,14,467.78,6548.92,4099.15,2449.77,Cash,Paid,9.37,17.2,1838.35,Charlie
TXN00757,14-09-2023,CUST2779,Corporate,West,Germany,Electronics,Smartphone,7,20.91,146.37,125.99,20.38,Net Banking,Overdue,12.17,17.05,14.85,Frank
TXN00758,09-08-2023,CUST2658,SMB,South,India,Electronics,Smartphone,17,100.91,1715.47,1364.66,350.81,UPI,Overdue,6.39,8.28,301.2,Alice
TXN00759,04-10-2023,CUST7993,SMB,West,UK,Electronics,Smartphone,19,249.68,4743.92,3976.13,767.79,Cash,Pending,2.16,11.34,666.02,Alice
TXN00760,04-01-2023,CUST7676,SMB,North,Germany,Electronics,Tablet,15,18.84,282.6,216.79,65.81,Credit Card,Paid,10.83,9.21,53.28,Eve
TXN00761,20-11-2023,CUST9787,Corporate,West,India,Electronics,Laptop,11,301.47,3316.17,2323.3,992.87,Wallet,Overdue,7.47,10.05,826.37,Diana
TXN00762,28-08-2023,CUST4932,Consumer,East,USA,Electronics,Smartphone,15,208.75,3131.25,2517.1,614.15,UPI,Overdue,5.76,8.34,530.51,Alice
TXN00763,05-11-2023,CUST1051,SMB,North,India,Electronics,Smartwatch,11,153.44,1687.84,1052.8,635.04,Wallet,Paid,6.29,7.63,549.69,Diana
TXN00764,02-12-2023,CUST2525,Corporate,West,UK,Furniture,Table,3,499.66,1498.98,1019.91,479.07,Cash,Pending,13.19,8.82,379.2,Diana
TXN00765,26-01-2023,CUST8496,Enterprise,West,UK,Electronics,Smartphone,2,383.77,767.54,578.67,188.87,Net Banking,Overdue,2.9,14.58,156.65,Eve
TXN00766,28-10-2023,CUST1330,Consumer,North,India,Electronics,Laptop,1,331.14,331.14,240.25,90.89,UPI,Overdue,16.47,16.43,63.45,Alice
TXN00767,16-11-2023,CUST9085,SMB,East,India,Electronics,Laptop,9,214.88,1933.92,1688.9,245.02,Credit Card,Pending,2.12,8.03,220.57,Frank
TXN00768,20-05-2023,CUST7170,Consumer,East,USA,Electronics,Smartphone,1,423.82,423.82,328.34,95.48,Net Banking,Overdue,12.73,15.84,70.13,Eve
TXN00769,30-03-2023,CUST7041,SMB,West,UK,Furniture,Cabinet,10,118.53,1185.3,723.55,461.75,Cash,Pending,16.2,12.22,339.66,Charlie
TXN00770,23-05-2023,CUST1110,Corporate,East,Germany,Electronics,Smartwatch,5,277.85,1389.25,1064.23,325.02,Credit Card,Pending,6.12,17.05,253.1,Alice
TXN00771,01-03-2023,CUST7393,Enterprise,North,UK,Office Supplies,Notebook,12,254.78,3057.36,1937.23,1120.13,Credit Card,Paid,9.58,16.66,844.09,Bob
TXN00772,24-05-2023,CUST4849,Consumer,South,UK,Office Supplies,Notebook,19,27.45,521.55,390.85,130.7,UPI,Overdue,14.14,7.31,104.02,Bob
TXN00773,15-02-2023,CUST2563,Corporate,South,UK,Office Supplies,Notebook,3,39.44,118.32,82.55,35.77,UPI,Overdue,14.2,11.94,27.03,Eve
TXN00774,28-03-2023,CUST8436,Consumer,East,UK,Office Supplies,Pen,18,296.89,5344.02,3712.47,1631.55,Cash,Overdue,3.76,10.56,1404.39,Alice
TXN00775,10-05-2023,CUST2018,Enterprise,South,USA,Electronics,Laptop,3,40.95,122.85,107.38,15.47,Wallet,Overdue,9.19,9.55,12.71,Frank
TXN00776,12-04-2023,CUST1107,Consumer,North,UK,Office Supplies,Notebook,11,364.55,4010.05,3375.62,634.43,Wallet,Pending,13.28,10.55,492.13,Bob
TXN00777,02-02-2023,CUST1043,Consumer,West,India,Electronics,Smartwatch,17,344.54,5857.18,4745.65,1111.53,Wallet,Paid,18.85,15.82,759.31,Charlie
TXN00778,01-05-2023,CUST6040,Enterprise,West,Germany,Furniture,Desk,11,96.28,1059.08,871.62,187.46,Wallet,Paid,19.64,10.08,135.46,Alice
TXN00779,12-02-2023,CUST5615,Consumer,North,UK,Office Supplies,Stapler,14,221.6,3102.4,1911.64,1190.76,Net Banking,Paid,2.99,6.35,1081.8,Charlie
TXN00780,06-09-2023,CUST6633,Enterprise,North,Germany,Furniture,Chair,14,417.73,5848.22,4142.76,1705.46,Net Banking,Pending,6.55,7.73,1470.56,Frank
TXN00781,21-01-2023,CUST3205,Enterprise,East,India,Furniture,Cabinet,1,22.89,22.89,15.53,7.36,Credit Card,Paid,18.15,16,5.06,Charlie
TXN00782,23-02-2023,CUST5799,SMB,South,India,Furniture,Chair,9,146.5,1318.5,1096.3,222.2,UPI,Pending,17.16,9.02,167.47,Eve
TXN00783,29-01-2023,CUST1814,Enterprise,East,India,Furniture,Cabinet,3,337.41,1012.23,879.37,132.86,Credit Card,Pending,12.55,9.63,105,Diana
TXN00784,22-04-2023,CUST8635,SMB,South,India,Furniture,Chair,19,251.41,4776.79,3351.86,1424.93,UPI,Pending,13.73,15.94,1033.34,Frank
TXN00785,14-01-2023,CUST3180,Consumer,West,USA,Electronics,Tablet,16,52.67,842.72,514.86,327.86,Wallet,Paid,5.89,6.12,289.67,Diana
TXN00786,07-01-2023,CUST2183,Enterprise,East,UK,Electronics,Smartwatch,6,72.32,433.92,269.77,164.15,UPI,Overdue,7.71,11.95,133.39,Alice
TXN00787,05-11-2023,CUST5791,SMB,South,USA,Furniture,Cabinet,13,30.52,396.76,297.94,98.82,Cash,Pending,15.67,9.58,75.35,Eve
TXN00788,22-12-2023,CUST1124,Consumer,South,Germany,Furniture,Chair,19,260.89,4956.91,4449.68,507.23,Cash,Pending,18.4,11.11,367.92,Alice
TXN00789,22-09-2023,CUST7189,Enterprise,East,India,Office Supplies,Stapler,14,314.79,4407.06,3312.89,1094.17,UPI,Pending,17.22,13,788.01,Frank
TXN00790,14-01-2023,CUST1839,SMB,West,India,Electronics,Tablet,18,459.38,8268.84,5293.65,2975.19,UPI,Paid,18.34,12.28,2131.19,Charlie
TXN00791,11-11-2023,CUST7446,SMB,East,India,Furniture,Chair,13,227.03,2951.39,1801.09,1150.3,Wallet,Pending,0.15,5.79,1082.07,Alice
TXN00792,17-09-2023,CUST5919,Enterprise,West,USA,Furniture,Cabinet,12,14.75,177,113.64,63.36,Credit Card,Pending,18.84,11.85,45.33,Diana
TXN00793,21-05-2023,CUST2786,Enterprise,West,USA,Office Supplies,Envelope,14,322.62,4516.68,3561.93,954.75,Credit Card,Pending,19.73,14.52,655.1,Frank
TXN00794,14-05-2023,CUST5861,SMB,North,India,Electronics,Smartwatch,12,227.45,2729.4,2105.07,624.33,Credit Card,Overdue,16.78,13.49,449.48,Alice
TXN00795,15-06-2023,CUST1938,Consumer,South,UK,Furniture,Table,11,202.92,2232.12,1491.56,740.56,UPI,Pending,13.35,12.92,558.79,Frank
TXN00796,29-06-2023,CUST5135,Enterprise,North,Germany,Electronics,Laptop,12,236.56,2838.72,2035.42,803.3,Net Banking,Pending,18.59,8.94,595.5,Charlie
TXN00797,27-03-2023,CUST7227,Consumer,West,USA,Electronics,Tablet,2,286.76,573.52,402.47,171.05,Wallet,Pending,12.9,16.07,125.04,Bob
TXN00798,09-12-2023,CUST7645,Enterprise,East,UK,Office Supplies,Pen,11,15.71,172.81,132.55,40.26,Cash,Paid,11.84,14.57,30.32,Frank
TXN00799,30-05-2023,CUST3922,SMB,North,Germany,Electronics,Tablet,1,203.05,203.05,137.99,65.06,Credit Card,Paid,13.88,13.39,48.53,Eve
TXN00800,15-05-2023,CUST6531,Consumer,East,India,Electronics,Smartwatch,16,233.25,3732,2924.29,807.71,Wallet,Overdue,7.52,17.25,618.12,Bob
TXN00801,30-09-2023,CUST8074,Consumer,North,UK,Electronics,Smartwatch,16,57.33,917.28,812.28,105,Cash,Paid,7.48,12.32,85.18,Eve
TXN00802,20-03-2023,CUST5555,Consumer,North,India,Office Supplies,Notebook,6,176.88,1061.28,732.65,328.63,Wallet,Paid,9.96,12.53,258.82,Frank
TXN00803,25-07-2023,CUST4216,Consumer,East,India,Electronics,Smartphone,14,46.38,649.32,409.81,239.51,Credit Card,Pending,0.78,13.57,205.39,Charlie
TXN00804,20-02-2023,CUST2499,SMB,West,Germany,Office Supplies,Notebook,2,286.51,573.02,363.5,209.52,Cash,Overdue,6.96,14.23,167.2,Frank
TXN00805,19-01-2023,CUST6651,Corporate,North,USA,Furniture,Chair,13,320.71,4169.23,3733.1,436.13,Cash,Pending,8.5,10.42,357.48,Alice
TXN00806,06-11-2023,CUST2885,Enterprise,West,USA,Furniture,Desk,10,160.78,1607.8,1018.51,589.29,Credit Card,Paid,17.18,7.97,449.15,Frank
TXN00807,15-02-2023,CUST5694,SMB,East,UK,Electronics,Smartwatch,16,257.15,4114.4,3041.77,1072.63,UPI,Pending,10.1,5.4,912.22,Alice
TXN00808,17-10-2023,CUST9400,SMB,North,India,Office Supplies,Notebook,19,191.3,3634.7,2988.57,646.13,Wallet,Overdue,0.9,17.13,530.63,Eve
TXN00809,09-12-2023,CUST3655,Consumer,South,UK,Electronics,Tablet,13,77.73,1010.49,727.26,283.23,Cash,Overdue,12.24,10.63,222.14,Bob
TXN00810,04-10-2023,CUST4465,Enterprise,West,UK,Electronics,Smartphone,4,388.07,1552.28,1174.78,377.5,Net Banking,Overdue,14.32,6.76,301.58,Bob
TXN00811,01-06-2023,CUST1400,Consumer,North,USA,Electronics,Smartphone,13,140.15,1821.95,1478.16,343.79,Wallet,Overdue,4.78,5.54,309.22,Charlie
TXN00812,31-10-2023,CUST3903,Corporate,West,UK,Office Supplies,Envelope,12,132.78,1593.36,1146.13,447.23,Credit Card,Overdue,17.9,10.11,330.05,Eve
TXN00813,24-09-2023,CUST6487,SMB,South,Germany,Office Supplies,Envelope,17,129.86,2207.62,1818.72,388.9,Wallet,Pending,15.53,12.18,288.49,Bob
TXN00814,02-07-2023,CUST6423,Consumer,East,USA,Furniture,Table,10,481.2,4812,3625.55,1186.45,Net Banking,Overdue,10.16,5.82,1003.87,Bob
TXN00815,18-11-2023,CUST8142,Consumer,South,Germany,Furniture,Table,1,324.02,324.02,224.58,99.44,Cash,Pending,4.21,9.14,86.55,Diana
TXN00816,20-10-2023,CUST5370,Corporate,West,India,Office Supplies,Pen,10,428.43,4284.3,2791.9,1492.4,Credit Card,Paid,5.71,8.52,1287.29,Eve
TXN00817,24-01-2023,CUST7683,Corporate,East,India,Electronics,Smartwatch,3,277.56,832.68,647.07,185.61,Cash,Overdue,8.59,10.3,152.19,Frank
